source_file,creation_date,modification_date,operator_code,operator_name,service_code,line_name,operating_start_date,operating_end_date,journey_pattern_section_id,timing_link_id,route_link_ref,from_stop_id,from_stop_name,from_stop_indicator,from_locality_name,from_locality_qualifier,from_latitude,from_longitude,from_sequence_number,from_activity,from_timing_status,from_wait_time_seconds,to_stop_id,to_stop_name,to_stop_indicator,to_locality_name,to_locality_qualifier,to_latitude,to_longitude,to_sequence_number,to_activity,to_timing_status,to_wait_time_seconds,runtime_seconds,runtime_minutes,distance_meters,distance_km
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-34,RL_54-107-_-y05-57629-O-1-34,490013368E,Brickfield Lane,Stop C,Barnet Gate,Greater London,,,34,pickUpAndSetDown,OTH,,490007215E,Glebe Lane,,Arkley,Greater London,,,35,pickUpAndSetDown,OTH,,43.0,0.72,522,0.522
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-35,RL_54-107-_-y05-57629-O-1-35,490007215E,Glebe Lane,,Arkley,Greater London,,,35,pickUpAndSetDown,OTH,,490011744E,Rowley Green Road,->E,Arkley,Greater London,,,36,pickUpAndSetDown,OTH,,43.0,0.72,321,0.321
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-36,RL_54-107-_-y05-57629-O-1-36,490011744E,Rowley Green Road,->E,Arkley,Greater London,,,36,pickUpAndSetDown,OTH,,490011379E1,Quinta Drive,->E,Arkley,Greater London,,,37,pickUpAndSetDown,OTH,,43.0,0.72,537,0.537
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-37,RL_54-107-_-y05-57629-O-1-37,490011379E1,Quinta Drive,->E,Arkley,Greater London,,,37,pickUpAndSetDown,OTH,,490007117E,Garden Close_ Arkley,->E,Arkley,Greater London,,,38,pickUpAndSetDown,OTH,,43.0,0.72,309,0.309
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-38,RL_54-107-_-y05-57629-O-1-38,490007117E,Garden Close_ Arkley,->E,Arkley,Greater London,,,38,pickUpAndSetDown,OTH,,490013231E2,Galley Lane,Stop K,High Barnet,Greater London,,,39,pickUpAndSetDown,PTP,,43.0,0.72,374,0.374
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-39,RL_54-107-_-y05-57629-O-1-39,490013231E2,Galley Lane,Stop K,High Barnet,Greater London,,,39,pickUpAndSetDown,PTP,,490003636B4,Barnet Hospital / Queens Road,Stop B4,High Barnet,Greater London,,,40,pickUpAndSetDown,OTH,,75.0,1.25,313,0.313
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-40,RL_54-107-_-y05-57629-O-1-40,490003636B4,Barnet Hospital / Queens Road,Stop B4,High Barnet,Greater London,,,40,pickUpAndSetDown,OTH,,490013909E,Union Street_ Barnet,Stop M,High Barnet,Greater London,,,41,pickUpAndSetDown,OTH,,75.0,1.25,409,0.409
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-41,RL_54-107-_-y05-57629-O-1-41,490013909E,Union Street_ Barnet,Stop M,High Barnet,Greater London,,,41,pickUpAndSetDown,OTH,,490015142F,Barnet Church Wood Street,Stop F,Barnet,Greater London,,,42,pickUpAndSetDown,OTH,,75.0,1.25,398,0.398
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-42,RL_54-107-_-y05-57629-O-1-42,490015142F,Barnet Church Wood Street,Stop F,Barnet,Greater London,,,42,pickUpAndSetDown,OTH,,490003634H,Barnet High St / Barnet Church,Stop H,Barnet,Greater London,,,43,pickUpAndSetDown,PTP,,75.0,1.25,208,0.208
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-43,RL_54-107-_-y05-57629-O-1-43,490003634H,Barnet High St / Barnet Church,Stop H,Barnet,Greater London,,,43,pickUpAndSetDown,PTP,,490009772N,High Barnet Station / Meadway,Stop N,Barnet,Greater London,,,44,pickUpAndSetDown,OTH,,42.0,0.7,190,0.19
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-44,RL_54-107-_-y05-57629-O-1-44,490009772N,High Barnet Station / Meadway,Stop N,Barnet,Greater London,,,44,pickUpAndSetDown,OTH,,490000107R,High Barnet,Stop R,Barnet,Greater London,,,45,pickUpAndSetDown,OTH,,43.0,0.72,334,0.334
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-45,RL_54-107-_-y05-57629-O-1-45,490000107R,High Barnet,Stop R,Barnet,Greater London,,,45,pickUpAndSetDown,OTH,,490003640S,Potters Lane,Stop A,Chipping Barnet,Greater London,,,46,pickUpAndSetDown,OTH,,43.0,0.72,443,0.443
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-46,RL_54-107-_-y05-57629-O-1-46,490003640S,Potters Lane,Stop A,Chipping Barnet,Greater London,,,46,pickUpAndSetDown,OTH,,490015143E,Barnet Everyman Cinema,Stop B,New Barnet,Greater London,,,47,pickUpAndSetDown,OTH,,43.0,0.72,118,0.118
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-47,RL_54-107-_-y05-57629-O-1-47,490015143E,Barnet Everyman Cinema,Stop B,New Barnet,Greater London,,,47,pickUpAndSetDown,OTH,,490014253E,Warwick Road_ New Barnet,Stop C,New Barnet,Greater London,,,48,pickUpAndSetDown,OTH,,43.0,0.72,440,0.44
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-48,RL_54-107-_-y05-57629-O-1-48,490014253E,Warwick Road_ New Barnet,Stop C,New Barnet,Greater London,,,48,pickUpAndSetDown,OTH,,490001201D,New Barnet Station / Station Road,Stop D,New Barnet,Greater London,,,49,pickUpAndSetDown,OTH,,43.0,0.72,357,0.357
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-62-O-1,JPL_54-107-_-y05-57629-62-O-1-49,RL_54-107-_-y05-57629-O-1-49,490001201D,New Barnet Station / Station Road,Stop D,New Barnet,Greater London,,,49,pickUpAndSetDown,OTH,,490001201S,New Barnet Station,Stop Z1,New Barnet,Greater London,,,50,setDown,PTP,,43.0,0.72,207,0.207
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-1,RL_54-107-_-y05-57629-I-2-1,490001201A,New Barnet Station,Stop A,New Barnet,Greater London,,,1,pickUp,PTP,,490010192W,New Barnet Station / Station Road,Stop E,New Barnet,Greater London,,,2,pickUpAndSetDown,PTP,,60,1.0,161,0.161
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-2,RL_54-107-_-y05-57629-I-2-2,490010192W,New Barnet Station / Station Road,Stop E,New Barnet,Greater London,,,2,pickUpAndSetDown,PTP,,490014253W,Warwick Road_ New Barnet,Stop S,New Barnet,Greater London,,,3,pickUpAndSetDown,OTH,,60,1.0,436,0.436
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-3,RL_54-107-_-y05-57629-I-2-3,490014253W,Warwick Road_ New Barnet,Stop S,New Barnet,Greater London,,,3,pickUpAndSetDown,OTH,,490015143W,Barnet Everyman Cinema,Stop T,New Barnet,Greater London,,,4,pickUpAndSetDown,OTH,,60,1.0,360,0.36
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-4,RL_54-107-_-y05-57629-I-2-4,490015143W,Barnet Everyman Cinema,Stop T,New Barnet,Greater London,,,4,pickUpAndSetDown,OTH,,490013897N,Underhill,,Chipping Barnet,Greater London,,,5,pickUpAndSetDown,OTH,,60,1.0,395,0.395
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-5,RL_54-107-_-y05-57629-I-2-5,490013897N,Underhill,,Chipping Barnet,Greater London,,,5,pickUpAndSetDown,OTH,,490000107Q,High Barnet,Stop Q,Barnet,Greater London,,,6,pickUpAndSetDown,OTH,,60,1.0,324,0.324
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-6,RL_54-107-_-y05-57629-I-2-6,490000107Q,High Barnet,Stop Q,Barnet,Greater London,,,6,pickUpAndSetDown,OTH,,490003634K,Barnet Church,Stop K,Barnet,Greater London,,,7,pickUpAndSetDown,PTP,,60,1.0,429,0.429
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-7,RL_54-107-_-y05-57629-I-2-7,490003634K,Barnet Church,Stop K,Barnet,Greater London,,,7,pickUpAndSetDown,PTP,,490015142E,Barnet Church Wood Street,Stop E,Barnet,Greater London,,,8,pickUpAndSetDown,OTH,,48.0,0.8,216,0.216
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-8,RL_54-107-_-y05-57629-I-2-8,490015142E,Barnet Church Wood Street,Stop E,Barnet,Greater London,,,8,pickUpAndSetDown,OTH,,490009584W,Manor Road_ Barnet,,Barnet,Greater London,,,9,pickUpAndSetDown,OTH,,48.0,0.8,206,0.206
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-9,RL_54-107-_-y05-57629-I-2-9,490009584W,Manor Road_ Barnet,,Barnet,Greater London,,,9,pickUpAndSetDown,OTH,,490013909W,Union Street_ Barnet,Stop F,High Barnet,Greater London,,,10,pickUpAndSetDown,OTH,,48.0,0.8,134,0.134
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-10,RL_54-107-_-y05-57629-I-2-10,490013909W,Union Street_ Barnet,Stop F,High Barnet,Greater London,,,10,pickUpAndSetDown,OTH,,490003636B3,Barnet Hospital / Queens Road,Stop B3,High Barnet,Greater London,,,11,pickUpAndSetDown,OTH,,48.0,0.8,465,0.465
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-11,RL_54-107-_-y05-57629-I-2-11,490003636B3,Barnet Hospital / Queens Road,Stop B3,High Barnet,Greater London,,,11,pickUpAndSetDown,OTH,,490013231W,Galley Lane,Stop E,High Barnet,Greater London,,,12,pickUpAndSetDown,PTP,,48.0,0.8,316,0.316
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-12,RL_54-107-_-y05-57629-I-2-12,490013231W,Galley Lane,Stop E,High Barnet,Greater London,,,12,pickUpAndSetDown,PTP,,490007117W,Garden Close_ Arkley,->W,Arkley,Greater London,,,13,pickUpAndSetDown,OTH,,42.0,0.7,441,0.441
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-13,RL_54-107-_-y05-57629-I-2-13,490007117W,Garden Close_ Arkley,->W,Arkley,Greater London,,,13,pickUpAndSetDown,OTH,,490011379W,Quinta Drive,->W,Arkley,Greater London,,,14,pickUpAndSetDown,OTH,,43.0,0.72,289,0.289
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-14,RL_54-107-_-y05-57629-I-2-14,490011379W,Quinta Drive,->W,Arkley,Greater London,,,14,pickUpAndSetDown,OTH,,490011744W,Rowley Green Road,->W,Arkley,Greater London,,,15,pickUpAndSetDown,OTH,,43.0,0.72,314,0.314
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-15,RL_54-107-_-y05-57629-I-2-15,490011744W,Rowley Green Road,->W,Arkley,Greater London,,,15,pickUpAndSetDown,OTH,,490007215W,Glebe Lane,,Arkley,Greater London,,,16,pickUpAndSetDown,OTH,,43.0,0.72,420,0.42
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-16,RL_54-107-_-y05-57629-I-2-16,490007215W,Glebe Lane,,Arkley,Greater London,,,16,pickUpAndSetDown,OTH,,490013368W,Brickfield Lane,Stop F,Barnet Gate,Greater London,,,17,pickUpAndSetDown,OTH,,43.0,0.72,573,0.573
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-17,RL_54-107-_-y05-57629-I-2-17,490013368W,Brickfield Lane,Stop F,Barnet Gate,Greater London,,,17,pickUpAndSetDown,OTH,,490012721W2,Stirling Corner / Barnet Road,,Barnet Gate,Greater London,,,18,pickUpAndSetDown,OTH,,43.0,0.72,837,0.837
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-18,RL_54-107-_-y05-57629-I-2-18,490012721W2,Stirling Corner / Barnet Road,,Barnet Gate,Greater London,,,18,pickUpAndSetDown,OTH,,210021002020,Stirling Corner / Barnet Lane,Stop A,Borehamwood,Hertfordshire,,,19,pickUpAndSetDown,PTP,,43.0,0.72,344,0.344
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-19,RL_54-107-_-y05-57629-I-2-19,210021002020,Stirling Corner / Barnet Lane,Stop A,Borehamwood,Hertfordshire,,,19,pickUpAndSetDown,PTP,,210021002040,Ashley Drive / Farriers Way,->N,Borehamwood,Hertfordshire,,,20,pickUpAndSetDown,OTH,,49.0,0.82,380,0.38
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-20,RL_54-107-_-y05-57629-I-2-20,210021002040,Ashley Drive / Farriers Way,->N,Borehamwood,Hertfordshire,,,20,pickUpAndSetDown,OTH,,210021004690,Dacre Gardens / Willow Green,,Borehamwood,Hertfordshire,,,21,pickUpAndSetDown,OTH,,49.0,0.82,343,0.343
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-21,RL_54-107-_-y05-57629-I-2-21,210021004690,Dacre Gardens / Willow Green,,Borehamwood,Hertfordshire,,,21,pickUpAndSetDown,OTH,,210021002200,Ripon Way,,Borehamwood,Hertfordshire,,,22,pickUpAndSetDown,OTH,,49.0,0.82,339,0.339
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-22,RL_54-107-_-y05-57629-I-2-22,210021002200,Ripon Way,,Borehamwood,Hertfordshire,,,22,pickUpAndSetDown,OTH,,210021002210,Warren Grove,,Borehamwood,Hertfordshire,,,23,pickUpAndSetDown,OTH,,49.0,0.82,246,0.246
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-23,RL_54-107-_-y05-57629-I-2-23,210021002210,Warren Grove,,Borehamwood,Hertfordshire,,,23,pickUpAndSetDown,OTH,,210021002220,Kenilworth Drive /Balmoral Drv,,Borehamwood,Hertfordshire,,,24,pickUpAndSetDown,OTH,,49.0,0.82,348,0.348
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-24,RL_54-107-_-y05-57629-I-2-24,210021002220,Kenilworth Drive /Balmoral Drv,,Borehamwood,Hertfordshire,,,24,pickUpAndSetDown,OTH,,210021002230,Chester Drive / Warwick Road,,Borehamwood,Hertfordshire,,,25,pickUpAndSetDown,OTH,,49.0,0.82,468,0.468
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-25,RL_54-107-_-y05-57629-I-2-25,210021002230,Chester Drive / Warwick Road,,Borehamwood,Hertfordshire,,,25,pickUpAndSetDown,OTH,,210021002530,Borehamwood / Warwick Road,,Borehamwood,Hertfordshire,,,26,pickUpAndSetDown,OTH,,49.0,0.82,244,0.244
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-26,RL_54-107-_-y05-57629-I-2-26,210021002530,Borehamwood / Warwick Road,,Borehamwood,Hertfordshire,,,26,pickUpAndSetDown,OTH,,210021002540,Studio Way,,Borehamwood,Hertfordshire,,,27,pickUpAndSetDown,OTH,,49.0,0.82,508,0.508
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-27,RL_54-107-_-y05-57629-I-2-27,210021002540,Studio Way,,Borehamwood,Hertfordshire,,,27,pickUpAndSetDown,OTH,,210021002550,Hertsmere Civic Offices,,Borehamwood,Hertfordshire,,,28,pickUpAndSetDown,OTH,,49.0,0.82,367,0.367
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-28,RL_54-107-_-y05-57629-I-2-28,210021002550,Hertsmere Civic Offices,,Borehamwood,Hertfordshire,,,28,pickUpAndSetDown,OTH,,210021002670,Elstree Studios,,Borehamwood,Hertfordshire,,,29,pickUpAndSetDown,OTH,,49.0,0.82,183,0.183
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-29,RL_54-107-_-y05-57629-I-2-29,210021002670,Elstree Studios,,Borehamwood,Hertfordshire,,,29,pickUpAndSetDown,OTH,,210021002665,Borehamwood / Tesco,Stop A,Borehamwood,Hertfordshire,,,30,pickUpAndSetDown,PTP,,50.0,0.83,170,0.17
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-30,RL_54-107-_-y05-57629-I-2-30,210021002665,Borehamwood / Tesco,Stop A,Borehamwood,Hertfordshire,,,30,pickUpAndSetDown,PTP,,210021002680,Furzehill Road,,Borehamwood,Hertfordshire,,,31,pickUpAndSetDown,OTH,,60,1.0,539,0.539
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-31,RL_54-107-_-y05-57629-I-2-31,210021002680,Furzehill Road,,Borehamwood,Hertfordshire,,,31,pickUpAndSetDown,OTH,,210021002690,Shenley Road / Theobald Street,,Borehamwood,Hertfordshire,,,32,pickUpAndSetDown,OTH,,60,1.0,255,0.255
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-32,RL_54-107-_-y05-57629-I-2-32,210021002690,Shenley Road / Theobald Street,,Borehamwood,Hertfordshire,,,32,pickUpAndSetDown,OTH,,210021004250,Elstree & Borehamwood,Stop B,Elstree,Hertfordshire,,,33,pickUpAndSetDown,PTP,,60,1.0,234,0.234
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-33,RL_54-107-_-y05-57629-I-2-33,210021004250,Elstree & Borehamwood,Stop B,Elstree,Hertfordshire,,,33,pickUpAndSetDown,PTP,,210021002700,Deacons Hill Road,->SW,Borehamwood,Hertfordshire,,,34,pickUpAndSetDown,OTH,,48.0,0.8,359,0.359
tfl_54-107-_-y05-57629.xml,2020-01-01T00:00:00,2021-12-29T00:00:00,ML,METROLINE TRAVEL LIMITED,PK0002167:1,107,2021-10-31,2022-12-23,JPS_54-107-_-y05-57629-79-I-2,JPL_54-107-_-y05-57629-79-I-2-34,RL_54-107-_-y05-57629-I-2-34,210021002700,Deacons Hill Road,->SW,Borehamwood,Hertfordshire,,,34,pickUpAndSetDown,OTH,,210021002710,Barham Avenue,,Elstree,Hertfordshire,,,35,pickUpAndSetDown,OTH,,48.0,0.8,224,0.224
